SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,CommonName,ScientificName,ReserveStatus,Reference,Mean_Density
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"black surfperch, adult",Embiotoca jacksoni,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"black surfperch, juvenile",Embiotoca jacksoni,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"blacksmith, adult",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"blacksmith, juvenile",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"blue rockfish, adult",Sebastes mystinus,Outside,FALSE,0.01
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"blue rockfish, juvenile",Sebastes mystinus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"California sheephead, female",Semicossyphus pulcher,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"California sheephead, male",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"garibaldi, adult",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"garibaldi, juvenile",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"kelp bass, adult",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"kelp bass, juvenile",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"kelp rockfish, adult",Sebastes atrovirens,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"olive rockfish, adult",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"olive rockfish, juvenile",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"opaleye, adult",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"opaleye, juvenile",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"pile perch, adult",Rhacochilus vacca,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"pile perch, juvenile",Rhacochilus vacca,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"rock wrasse, female",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"rock wrasse, male",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"senorita, adult",Oxyjulis californica,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"senorita, juvenile",Oxyjulis californica,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"striped surfperch, adult",Embiotoca lateralis,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,"striped surfperch, juvenile",Embiotoca lateralis,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"black surfperch, adult",Embiotoca jacksoni,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"black surfperch, juvenile",Embiotoca jacksoni,Outside,FALSE,0.0117
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"blacksmith, adult",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"blacksmith, juvenile",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"blue rockfish, adult",Sebastes mystinus,Outside,FALSE,0.0067
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"blue rockfish, juvenile",Sebastes mystinus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"California sheephead, female",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"California sheephead, male",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"garibaldi, adult",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"garibaldi, juvenile",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"kelp bass, adult",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"kelp bass, juvenile",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"kelp rockfish, adult",Sebastes atrovirens,Outside,FALSE,0.005
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,FALSE,0.0067
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"olive rockfish, adult",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"olive rockfish, juvenile",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"opaleye, adult",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"opaleye, juvenile",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"pile perch, adult",Rhacochilus vacca,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"pile perch, juvenile",Rhacochilus vacca,Outside,FALSE,0.0067
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"rock wrasse, female",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"rock wrasse, male",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"senorita, adult",Oxyjulis californica,Outside,FALSE,0.1017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"senorita, juvenile",Oxyjulis californica,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"striped surfperch, adult",Embiotoca lateralis,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,"striped surfperch, juvenile",Embiotoca lateralis,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"black surfperch, adult",Embiotoca jacksoni,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"black surfperch, juvenile",Embiotoca jacksoni,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"blacksmith, adult",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"blacksmith, juvenile",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"blue rockfish, adult",Sebastes mystinus,Outside,FALSE,0.005
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"blue rockfish, juvenile",Sebastes mystinus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"California sheephead, female",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"California sheephead, juvenile",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"California sheephead, male",Semicossyphus pulcher,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"garibaldi, adult",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"garibaldi, juvenile",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"kelp bass, adult",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"kelp bass, juvenile",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"kelp rockfish, adult",Sebastes atrovirens,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"olive rockfish, adult",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"olive rockfish, juvenile",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"opaleye, adult",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"opaleye, juvenile",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"pile perch, adult",Rhacochilus vacca,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"pile perch, juvenile",Rhacochilus vacca,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"rock wrasse, female",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"rock wrasse, male",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"senorita, adult",Oxyjulis californica,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"senorita, juvenile",Oxyjulis californica,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"striped surfperch, adult",Embiotoca lateralis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,"striped surfperch, juvenile",Embiotoca lateralis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"black surfperch, adult",Embiotoca jacksoni,Outside,FALSE,0.01
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"black surfperch, juvenile",Embiotoca jacksoni,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"blacksmith, adult",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"blacksmith, juvenile",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"blue rockfish, adult",Sebastes mystinus,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"blue rockfish, juvenile",Sebastes mystinus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"California sheephead, female",Semicossyphus pulcher,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"California sheephead, juvenile",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"California sheephead, male",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"garibaldi, adult",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"garibaldi, juvenile",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"kelp bass, adult",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"kelp bass, juvenile",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"kelp rockfish, adult",Sebastes atrovirens,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"olive rockfish, adult",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"olive rockfish, juvenile",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"opaleye, adult",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"opaleye, juvenile",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"pile perch, adult",Rhacochilus vacca,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"pile perch, juvenile",Rhacochilus vacca,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"rock wrasse, female",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"rock wrasse, male",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"senorita, adult",Oxyjulis californica,Outside,FALSE,0.0267
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"senorita, juvenile",Oxyjulis californica,Outside,FALSE,0.0083
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"striped surfperch, adult",Embiotoca lateralis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,"striped surfperch, juvenile",Embiotoca lateralis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"black surfperch, adult",Embiotoca jacksoni,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"black surfperch, juvenile",Embiotoca jacksoni,Outside,FALSE,0.0183
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"blacksmith, adult",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"blacksmith, juvenile",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"blue rockfish, adult",Sebastes mystinus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"blue rockfish, juvenile",Sebastes mystinus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"California sheephead, female",Semicossyphus pulcher,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"California sheephead, juvenile",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"California sheephead, male",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"garibaldi, adult",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"garibaldi, juvenile",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"kelp bass, adult",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"kelp bass, juvenile",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"kelp rockfish, adult",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"olive rockfish, adult",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"olive rockfish, juvenile",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"opaleye, adult",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"opaleye, juvenile",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"pile perch, adult",Rhacochilus vacca,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"pile perch, juvenile",Rhacochilus vacca,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"rock wrasse, female",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"rock wrasse, male",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"senorita, adult",Oxyjulis californica,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"senorita, juvenile",Oxyjulis californica,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"striped surfperch, adult",Embiotoca lateralis,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,"striped surfperch, juvenile",Embiotoca lateralis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"black surfperch, adult",Embiotoca jacksoni,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"black surfperch, juvenile",Embiotoca jacksoni,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"blacksmith, adult",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"blacksmith, juvenile",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"blue rockfish, adult",Sebastes mystinus,Outside,FALSE,0.02
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"blue rockfish, juvenile",Sebastes mystinus,Outside,FALSE,0.0117
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"California sheephead, female",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"California sheephead, juvenile",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"California sheephead, male",Semicossyphus pulcher,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"garibaldi, adult",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"garibaldi, juvenile",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"kelp bass, adult",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"kelp bass, juvenile",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"kelp rockfish, adult",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"olive rockfish, adult",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"olive rockfish, juvenile",Sebastes serranoides,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"opaleye, adult",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"opaleye, juvenile",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"pile perch, adult",Rhacochilus vacca,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"pile perch, juvenile",Rhacochilus vacca,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"rock wrasse, female",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"rock wrasse, male",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"senorita, adult",Oxyjulis californica,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"senorita, juvenile",Oxyjulis californica,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"striped surfperch, adult",Embiotoca lateralis,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,"striped surfperch, juvenile",Embiotoca lateralis,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"black surfperch, adult",Embiotoca jacksoni,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"black surfperch, juvenile",Embiotoca jacksoni,Outside,FALSE,0.0017
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"blacksmith, adult",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"blacksmith, juvenile",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"blue rockfish, adult",Sebastes mystinus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"blue rockfish, juvenile",Sebastes mystinus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"California sheephead, female",Semicossyphus pulcher,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"California sheephead, juvenile",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"California sheephead, male",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"garibaldi, adult",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"garibaldi, juvenile",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"kelp bass, adult",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"kelp bass, juvenile",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"kelp rockfish, adult",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"olive rockfish, adult",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"olive rockfish, juvenile",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"opaleye, adult",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"opaleye, juvenile",Girella nigricans,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"pile perch, adult",Rhacochilus vacca,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"pile perch, juvenile",Rhacochilus vacca,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"rock wrasse, female",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"rock wrasse, male",Halichoeres semicinctus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"senorita, adult",Oxyjulis californica,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"senorita, juvenile",Oxyjulis californica,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"striped surfperch, adult",Embiotoca lateralis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,"striped surfperch, juvenile",Embiotoca lateralis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"black surfperch, adult",Embiotoca jacksoni,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"black surfperch, juvenile",Embiotoca jacksoni,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"blacksmith, adult",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"blacksmith, juvenile",Chromis punctipinnis,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"blue rockfish, adult",Sebastes mystinus,Outside,FALSE,0.01
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"blue rockfish, juvenile",Sebastes mystinus,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"California sheephead, female",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"California sheephead, juvenile",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"California sheephead, male",Semicossyphus pulcher,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"garibaldi, adult",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"garibaldi, juvenile",Hypsypops rubicundus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"kelp bass, adult",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"kelp bass, juvenile",Paralabrax clathratus,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"kelp rockfish, adult",Sebastes atrovirens,Outside,FALSE,0.0083
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"olive rockfish, adult",Sebastes serranoides,Outside,FALSE,0.0033
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"olive rockfish, juvenile",Sebastes serranoides,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,"opaleye, adult",Girella nigricans,Outside,FALSE,0
