SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,Mean_Density,Mean_Biomass,Survey_Type,ReserveStatus,Reference,ReserveYear
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Macrocystis pyrifera,giant kelp,0.675,83.8874487015,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Megastraea undosa,wavy turban snail,0,0,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Muricea californica,California golden gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Parastichopus parvimensis,warty sea cucumber,0.175,47.123962761799596,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Patiria miniata,bat star,1.35,14.754036877323008,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Pisaster giganteus,giant-spined sea star,0.125,2.571737171383732,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Pycnopodia helianthoides,sunflower star,0.0486,6.380427464792727,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Strongylocentrotus franciscanus,red sea urchin,0.6,117.7680297858632,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.1,2.5457043352256234,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Tethya aurantia,orange puffball sponge,0.0917,12.709613838188956,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Crassedoma giganteum,rock scallop,0.0125,2.829452507720048,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Haliotis rufescens,red abalone,0.0319,19.378014359591404,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Kelletia kelletii,Kellet's whelk,0.2472,19.347593676855368,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Lithopoma gibberosa,red turban snail,0.0175,0.9576131465197657,NA,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Lytechinus anamesus,white sea urchin,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Macrocystis pyrifera,giant kelp,0.55,82.8944595610577,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Megastraea undosa,wavy turban snail,0,0,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Muricea californica,California golden gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Muricea fruticosa,brown gorgonian,0.0014,0.10946574659913748,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Parastichopus parvimensis,warty sea cucumber,0.175,47.123962761799596,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Patiria miniata,bat star,2.275,25.77560790535889,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Pisaster giganteus,giant-spined sea star,0.175,3.865501296444822,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Pycnopodia helianthoides,sunflower star,0.0069,0.3453754095011037,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Strongylocentrotus franciscanus,red sea urchin,0.575,111.76002427968906,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Strongylocentrotus purpuratus,purple sea urchin,0,0,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Tethya aurantia,orange puffball sponge,0.0986,12.975148439367395,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Crassedoma giganteum,rock scallop,0.0139,3.1237114144111233,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Haliotis rufescens,red abalone,0.0042,2.5775786619563443,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Kelletia kelletii,Kellet's whelk,0.3639,30.271526963353004,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Lithopoma gibberosa,red turban snail,0.043,2.2589984455929586,NA,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Lophogorgia chilensis,red gorgonian,0.0069,1.6608029123059294,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Lytechinus anamesus,white sea urchin,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Macrocystis pyrifera,giant kelp,0.5,59.39119766470588,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Megastraea undosa,wavy turban snail,0,0,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Muricea californica,California golden gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Parastichopus parvimensis,warty sea cucumber,0.175,47.123962761799596,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Patiria miniata,bat star,1.475,18.32289525356998,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Pisaster giganteus,giant-spined sea star,0.15,3.251745752727672,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Pycnopodia helianthoides,sunflower star,0.0125,3.6354407766302343,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Strongylocentrotus franciscanus,red sea urchin,0.55,167.85842583752182,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.025,99.47125421440872,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Tethya aurantia,orange puffball sponge,0.125,22.129897806522543,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Crassedoma giganteum,rock scallop,0.0278,4.418292974558685,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Haliotis rufescens,red abalone,0.0042,2.430715213103055,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Kelletia kelletii,Kellet's whelk,0.4431,24.859912433956264,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Lithopoma gibberosa,red turban snail,0.024,1.1641538493836778,NA,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Lytechinus anamesus,white sea urchin,0.0042,0.8802670123625159,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Macrocystis pyrifera,giant kelp,0.375,45.565664874999996,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Megastraea undosa,wavy turban snail,0,0,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Muricea californica,California golden gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Parastichopus parvimensis,warty sea cucumber,0.325,82.15437382670419,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Patiria miniata,bat star,2.05,30.461309623939325,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Pisaster giganteus,giant-spined sea star,0.25,5.811385462455722,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Pycnopodia helianthoides,sunflower star,0.0083,0.7102694151242358,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Strongylocentrotus franciscanus,red sea urchin,0.45,50.04908478685074,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.375,6.764163888865602,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Tethya aurantia,orange puffball sponge,0.1083,11.212603992312356,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Crassedoma giganteum,rock scallop,0.0208,3.691372499534472,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Haliotis rufescens,red abalone,0.0222,14.266868619126635,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Kelletia kelletii,Kellet's whelk,0.2347,16.501406285003696,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Lithopoma gibberosa,red turban snail,0.0195,1.0196735780020678,NA,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Lophogorgia chilensis,red gorgonian,0.0028,1.2057473233029086,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Lytechinus anamesus,white sea urchin,0.0014,0.8755157553738608,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Macrocystis pyrifera,giant kelp,0.375,25.39545877155172,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Megastraea undosa,wavy turban snail,0,0,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Muricea californica,California golden gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Parastichopus parvimensis,warty sea cucumber,0.125,35.44715907349808,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Patiria miniata,bat star,1.075,12.797947873644064,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Pisaster giganteus,giant-spined sea star,0.025,0.6458550278475897,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Pycnopodia helianthoides,sunflower star,0.0014,0.3000642512043967,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Strongylocentrotus franciscanus,red sea urchin,0.5,58.19702855724984,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.325,9.668025985830901,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Tethya aurantia,orange puffball sponge,0.0722,7.51510549442886,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Crassedoma giganteum,rock scallop,0.0306,4.709061164568371,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Haliotis rufescens,red abalone,0.0236,15.212098515057539,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Kelletia kelletii,Kellet's whelk,0.2083,17.694912735200933,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Lithopoma gibberosa,red turban snail,0.0105,0.5872904571374095,NA,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Lytechinus anamesus,white sea urchin,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Macrocystis pyrifera,giant kelp,0.625,46.613425133426965,5 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Megastraea undosa,wavy turban snail,0,0,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Muricea californica,California golden gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Parastichopus parvimensis,warty sea cucumber,0.0833,25.7087047974546,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Patiria miniata,bat star,1.1667,11.208879681954159,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Pisaster giganteus,giant-spined sea star,0.015,0.2867214711952793,5 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Pycnopodia helianthoides,sunflower star,0.001,0.03259580490477042,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Strongylocentrotus franciscanus,red sea urchin,0.093,13.241073627617878,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.0325,1.2126902946927982,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Tethya aurantia,orange puffball sponge,0.1278,13.703154605727297,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Crassedoma giganteum,rock scallop,0.0042,1.9675325159056238,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Haliotis rufescens,red abalone,0.025,15.318057780982276,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Kelletia kelletii,Kellet's whelk,0.1569,12.298007825425309,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Lithopoma gibberosa,red turban snail,0.026,1.5368420795122906,NA,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Lytechinus anamesus,white sea urchin,0.0028,0.8778913838681884,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Macrocystis pyrifera,giant kelp,1.11,60.558373856435644,5 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Megastraea undosa,wavy turban snail,0,0,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Megathura crenulata,giant keyhole limpet,0.0028,0.4642315971408722,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Muricea californica,California golden gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Parastichopus parvimensis,warty sea cucumber,0.2083,54.90071401820842,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Patiria miniata,bat star,1.9583,23.961502119723693,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Pisaster giganteus,giant-spined sea star,0.04,0.7647354690672131,5 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Pycnopodia helianthoides,sunflower star,0.0083,0.08508074560384675,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Strongylocentrotus franciscanus,red sea urchin,0.2917,46.84693017862293,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.25,7.69527545725724,1 m² quads,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Tethya aurantia,orange puffball sponge,0.1194,6.981783671298719,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Crassedoma giganteum,rock scallop,0.0153,3.1202206977297333,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Haliotis rufescens,red abalone,0.0153,6.630593798088699,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Kelletia kelletii,Kellet's whelk,0.2958,23.619310003977755,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Lithopoma gibberosa,red turban snail,0.0285,1.3248151189484576,NA,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Lytechinus anamesus,white sea urchin,0,0,bands transects,Outside,FALSE,Outside
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Macrocystis pyrifera,giant kelp,0.215,28.068449562999998,5 m² quads,Outside,FALSE,Outside
