SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,Mean_Density,SE,SD,Mean_Biomass,Survey_Type,ReserveStatus,Reference
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Haliotis rufescens,red abalone,0.0431,0.0959,2.5746000000000002,29.07739825585941,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Kelletia kelletii,Kellet's whelk,0.1153,0.2402,6.445,10.136644207924503,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Lithopoma gibberosa,red turban snail,0.0185,NA,NA,0.9929549575881104,NA,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Lophogorgia chilensis,red gorgonian,0.0042,0.0232,0.6216,1.504993037376313,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Macrocystis pyrifera,giant kelp,0.675,0.2193,1.387,83.8874487015,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Megathura crenulata,giant keyhole limpet,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Parastichopus parvimensis,warty sea cucumber,0.175,0.0928,0.5871,42.4596070780136,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Patiria miniata,bat star,1.35,0.3595,2.2734,14.754036877323008,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Pisaster giganteus,giant-spined sea star,0.125,0.1133,0.7164,2.571737171383732,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Pycnopodia helianthoides,sunflower star,0.0486,0.1295,3.4761,6.380427464792727,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Strongylocentrotus franciscanus,red sea urchin,0.6,0.5563,3.5184,117.7680297858632,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.1,0.11,0.6959,2.5457043352256234,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1991,1991-07-01,Tethya aurantia,orange puffball sponge,0.0917,0.1593,4.2747,12.709613838188956,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Crassedoma giganteum,rock scallop,0.0125,0.0453,1.2154,2.801388530690973,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Haliotis rufescens,red abalone,0.0319,0.0946,2.5391,19.378014359591404,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Kelletia kelletii,Kellet's whelk,0.2472,0.4856,13.0303,19.347593676855368,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Lithopoma gibberosa,red turban snail,0.0175,NA,NA,0.9576131465197657,NA,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Macrocystis pyrifera,giant kelp,0.55,0.177,1.1192,82.8944595610577,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Megathura crenulata,giant keyhole limpet,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Muricea fruticosa,brown gorgonian,0.0014,0.0108,0.2887,0.1029120774548545,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Parastichopus parvimensis,warty sea cucumber,0.175,0.1178,0.7452,42.4596070780136,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Patiria miniata,bat star,2.275,0.4986,3.1535,25.77560790535889,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Pisaster giganteus,giant-spined sea star,0.175,0.1285,0.8127,3.865501296444822,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Pycnopodia helianthoides,sunflower star,0.0069,0.0296,0.793,0.3453754095011037,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Strongylocentrotus franciscanus,red sea urchin,0.575,0.5387,3.407,111.76002427968906,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Strongylocentrotus purpuratus,purple sea urchin,0,0,0,0,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1992,1992-07-01,Tethya aurantia,orange puffball sponge,0.0986,0.1334,3.5792,12.975148439367395,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Crassedoma giganteum,rock scallop,0.0139,0.0569,1.5275,3.1237114144111233,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Haliotis rufescens,red abalone,0.0042,0.0169,0.4523,2.5775786619563443,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Kelletia kelletii,Kellet's whelk,0.3639,0.3085,8.2774,30.271526963353004,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Lithopoma gibberosa,red turban snail,0.043,NA,NA,2.2589984455929586,NA,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Lophogorgia chilensis,red gorgonian,0.0069,0.0249,0.6686,1.8181459838500147,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Macrocystis pyrifera,giant kelp,0.5,0.1539,0.9733,59.39119766470588,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Megathura crenulata,giant keyhole limpet,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Parastichopus parvimensis,warty sea cucumber,0.175,0.1285,0.8127,42.4596070780136,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Patiria miniata,bat star,1.475,0.4486,2.8373,18.32289525356998,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Pisaster giganteus,giant-spined sea star,0.15,0.0903,0.5712,3.251745752727672,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Pycnopodia helianthoides,sunflower star,0.0125,0.0393,1.0553,3.6354407766302343,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Strongylocentrotus franciscanus,red sea urchin,0.55,0.5279,3.3388,186.8198511065602,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.025,0.0354,0.2236,98.3898159039041,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1993,1993-07-01,Tethya aurantia,orange puffball sponge,0.125,0.2111,5.6649,22.129897806522543,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Crassedoma giganteum,rock scallop,0.0278,0.0768,2.0597,4.386813662974737,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Haliotis rufescens,red abalone,0.0042,0.0169,0.4523,2.430715213103055,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Kelletia kelletii,Kellet's whelk,0.4431,0.3738,10.0314,24.859912433956264,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Lithopoma gibberosa,red turban snail,0.024,NA,NA,1.1641538493836778,NA,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Lytechinus anamesus,white sea urchin,0.0042,0.0323,0.866,0.8694873808149045,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Macrocystis pyrifera,giant kelp,0.375,0.1345,0.8507,45.565664874999996,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Megathura crenulata,giant keyhole limpet,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Parastichopus parvimensis,warty sea cucumber,0.325,0.1061,0.6708,76.9364482526865,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Patiria miniata,bat star,2.05,0.4557,2.8819,30.461309623939325,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Pisaster giganteus,giant-spined sea star,0.25,0.1581,1,5.811385462455722,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Pycnopodia helianthoides,sunflower star,0.0083,0.0251,0.6742,0.7102694151242358,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Strongylocentrotus franciscanus,red sea urchin,0.45,0.3476,2.1981,50.04908478685074,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.375,0.2659,1.6819,6.764163888865602,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1994,1994-07-01,Tethya aurantia,orange puffball sponge,0.1083,0.1708,4.5826,11.212603992312356,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Crassedoma giganteum,rock scallop,0.0208,0.0424,1.1382,3.6614557593154986,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Haliotis rufescens,red abalone,0.0222,0.0931,2.4985,14.266868619126635,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Kelletia kelletii,Kellet's whelk,0.2347,0.17,4.5619,16.501406285003696,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Lithopoma gibberosa,red turban snail,0.0195,NA,NA,1.0196735780020678,NA,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Lophogorgia chilensis,red gorgonian,0.0028,0.0145,0.3892,1.34261743550106,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Lytechinus anamesus,white sea urchin,0.0014,0.0108,0.2887,0.8646791071788595,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Macrocystis pyrifera,giant kelp,0.375,0.0993,0.6279,25.39545877155172,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Megathura crenulata,giant keyhole limpet,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Parastichopus parvimensis,warty sea cucumber,0.125,0.0639,0.4043,30.96732668645597,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Patiria miniata,bat star,1.075,0.2276,1.4392,12.797947873644064,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Pisaster giganteus,giant-spined sea star,0.025,0.025,0.1581,0.6458550278475897,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Pycnopodia helianthoides,sunflower star,0.0014,0.0108,0.2887,0.3000642512043967,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Strongylocentrotus franciscanus,red sea urchin,0.5,0.2655,1.6794,58.19702855724984,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.325,0.21,1.328,9.668025985830901,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1995,1995-07-01,Tethya aurantia,orange puffball sponge,0.0722,0.0984,2.64,7.51510549442886,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Crassedoma giganteum,rock scallop,0.0306,0.0743,1.9924,4.676956824438433,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Haliotis rufescens,red abalone,0.0236,0.1286,3.4499,15.212098515057539,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Kelletia kelletii,Kellet's whelk,0.2083,0.3009,8.0735,17.694912735200933,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Lithopoma gibberosa,red turban snail,0.0105,NA,NA,0.5872904571374095,NA,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Macrocystis pyrifera,giant kelp,0.625,0.1813,2.5639,46.613425133426965,Five_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Megathura crenulata,giant keyhole limpet,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Parastichopus parvimensis,warty sea cucumber,0.0833,0.0576,0.2823,21.382764839896904,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Patiria miniata,bat star,1.1667,0.2736,1.3406,11.208879681954159,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Pisaster giganteus,giant-spined sea star,0.015,0.0189,0.2667,0.2867214711952793,Five_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Pycnopodia helianthoides,sunflower star,0.001,0,0,0.03259580490477042,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Strongylocentrotus franciscanus,red sea urchin,0.093,0,0,13.241073627617878,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.0325,0,0,1.2126902946927982,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1996,1996-07-01,Tethya aurantia,orange puffball sponge,0.1278,0.2012,5.3992000000000004,13.703154605727297,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Crassedoma giganteum,rock scallop,0.0042,0.0232,0.6216,1.9413213020664466,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Haliotis rufescens,red abalone,0.025,0.0683,1.834,15.318057780982276,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Kelletia kelletii,Kellet's whelk,0.1569,0.1808,4.8516,12.298007825425309,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Lithopoma gibberosa,red turban snail,0.026,NA,NA,1.5368420795122906,NA,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Lytechinus anamesus,white sea urchin,0.0028,0.0145,0.3892,0.867083243996882,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Macrocystis pyrifera,giant kelp,1.11,0.3206,4.5345,60.558373856435644,Five_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Megathura crenulata,giant keyhole limpet,0.0028,0.0215,0.5774,0.5113469119215124,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Parastichopus parvimensis,warty sea cucumber,0.2083,0.0847,0.4149,50.11346581879099,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Patiria miniata,bat star,1.9583,0.2917,1.4289,23.961502119723693,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Pisaster giganteus,giant-spined sea star,0.04,0.043,0.6076,0.7647354690672131,Five_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Pycnopodia helianthoides,sunflower star,0.0083,0.0373,1,0.08508074560384675,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Strongylocentrotus franciscanus,red sea urchin,0.2917,0.1753,0.8587,46.84693017862293,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.25,0.1729,0.847,7.69527545725724,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1997,1997-07-01,Tethya aurantia,orange puffball sponge,0.1194,0.1384,3.7132,6.981783671298719,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Crassedoma giganteum,rock scallop,0.0153,0.0462,1.2401,3.0915316921546685,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Haliotis rufescens,red abalone,0.0153,0.0462,1.2401,6.630593798088699,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Kelletia kelletii,Kellet's whelk,0.2958,0.3724,9.992,23.619310003977755,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Lithopoma gibberosa,red turban snail,0.0285,NA,NA,1.3248151189484576,NA,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Macrocystis pyrifera,giant kelp,0.215,0.1159,1.6391,28.068449562999998,Five_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Megathura crenulata,giant keyhole limpet,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Parastichopus parvimensis,warty sea cucumber,0.2083,0.1039,0.509,63.59572449132643,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Patiria miniata,bat star,2.0833,0.442,2.1653,22.102887243227535,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Pisaster giganteus,giant-spined sea star,0.03,0.0302,0.4267,0.7107684082783567,Five_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Pycnopodia helianthoides,sunflower star,0.0125,0.0281,0.7538,1.0771537346092723,Bands,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Strongylocentrotus franciscanus,red sea urchin,1.5417,0.9421,4.6155,298.52825314934427,One_Meter,Outside,FALSE
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.5,0.2252,1.1034,13.69225089050529,One_Meter,Outside,FALSE
