SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Dim 1,Dim 2,Dim 3,Type,ReserveStatus,Reference
NA,NA,Santa Cruz Island,GI,Gull Island South,1983,-0.40157635484213444,-0.08140913619948695,-0.1270423197689793,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1984,-0.405953015836316,-0.08316970971386924,-0.1128849296324559,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1985,-0.23999564859996475,0.009027540759911733,0.06817038001858136,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1986,-0.34655358053956525,0.044936157231714596,0.07877090106366948,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1987,-0.2679895502533343,0.03273738181072183,0.08241976976538984,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1988,-0.4595355900475913,0.01754777382916842,0.07531833342398363,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1989,-0.47593835037055837,-0.013303502943176684,0.06665738657402222,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1990,-0.4703218879768937,-0.004342204044907565,0.05324360312008076,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1991,-0.4637082431237822,-0.0016159706741983573,0.03995334070074053,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1992,-0.444310009843317,-0.04008599901991453,-0.06655840655998949,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1993,-0.46148355141336905,-0.011308862372902921,0.02836842002711715,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1994,-0.43291771642050414,-0.08964880466690645,-0.11733386883602907,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1995,-0.4011524480053687,0.021933225676680452,0.03318414653592697,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1996,-0.45259201094152673,-0.06893681283836571,-0.06707738581994778,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1997,-0.445331805890365,4.6411010173673395e-4,0.11834593212320098,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1998,-0.4582921470518878,0.013863887034662705,0.08429566548615938,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,1999,-0.4480966618734468,0.0023713826401357443,0.06977185392768853,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,2000,-0.4618420341404544,-0.025594041409523628,0.07812744452933226,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,2001,-0.4592824538026517,-0.003710179561218806,0.07881341426053821,3D_All,Outside,NA
NA,NA,Santa Cruz Island,GI,Gull Island South,2002,-0.36490294942613644,-0.11589995312829428,-0.11992240376547902,3D_All,Outside,NA
6,SC,Santa Cruz Island,GI,Gull Island South,2003,0.09667204516114436,0.05453551273237548,-0.15599426232701424,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2004,0.0993107238822393,0.04490367372151437,-0.1721667731797666,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2005,0.15781198657621193,0.04833226801748694,-0.1611683182205731,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2006,0.15469085527684856,0.07683740063985156,-0.15500731696568898,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2007,0.15218115711314217,0.030214304743752578,-0.14305479440825364,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2008,0.14772899770305686,0.09968726148955664,-0.12125211933343623,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2009,0.18104004250879557,0.016866593901613706,-0.135422422123288,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2010,0.19581249677022786,-0.018222129536275722,-0.09322797404918418,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2011,0.18513713001987958,-0.005560074108821729,-0.10089739975597857,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2012,0.1967243999072286,-0.039299185936351524,-0.09903875834326316,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2013,0.18416684226943766,-0.016895362266931335,-0.05186491910603787,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2014,0.13913526440961704,0.11011829349125667,0.04330232265985175,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2015,0.17607807014221832,-0.048662590679671026,0.14988653921033457,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2016,0.20865195664266006,-0.09574441603599539,-0.008081266745034133,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2017,0.21750512172358966,-0.12332829083171065,-0.014504543077399684,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2018,0.21214111417917,-0.1699405384642659,0.04664949470593256,3D_All,Inside,FALSE
6,SC,Santa Cruz Island,GI,Gull Island South,2019,0.18809125317139347,-0.07239318229502843,-0.0206533212415786,3D_All,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1982,-0.25460165705228605,-0.07328433047433573,-0.0378328803108704,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1983,-0.32358237046978866,-0.04767170907348086,-0.06473802814351938,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1984,-0.3302728871543846,-0.03974998679079808,-0.07353500587819008,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1985,-0.36798510102382287,-0.004446207253974663,0.13059710275560282,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1986,-0.4128625084181417,-0.005205071831005428,0.09969144426503383,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1987,-0.42943640150925844,0.0139736361369634,0.08773400133636383,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1988,-0.4286774184697517,0.02487151571195125,0.09265937686159954,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1989,-0.4171815471646582,0.03348981228732925,0.10324903592667743,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1990,-0.42594777129174916,0.039813883087558906,0.09198641062757443,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1991,-0.45102688026735627,0.029461746385842064,0.07632761413341543,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1992,-0.4473588491194841,0.01251204993936851,0.05981750084391681,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1993,-0.3823073931697725,-0.001613790405643377,0.11358558627821706,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1994,-0.4437413004838632,0.00901091410556235,0.054957532228793994,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1995,-0.44456712093894496,0.05339403886852838,0.08746971039414399,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1996,-0.4510316096341552,0.05088906769708037,0.10122059898066416,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1997,-0.43130845227723646,0.046641475023985544,0.11784341208239002,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1998,-0.4549365197250199,0.012168516626092394,0.11670554056347691,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,1999,-0.4526595376119337,0.04605444559051853,0.09652426982168333,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2000,-0.4477801118832797,0.03680991659593125,0.12557630227638855,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2001,-0.4607088056169838,0.04238461028159644,0.0970600354990599,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2002,-0.4643023312218059,-0.0017854309618072972,0.10897735629166742,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2003,0.03922432621198066,0.1595089136286727,0.16081082694632556,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2004,0.11378158556955927,0.14104726556452504,-0.08558030342990636,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2005,0.17065253580107675,0.1250401899041116,-0.10271679190210195,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2006,0.18269889978064885,0.18876941245988663,-0.12506900617180589,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2007,0.18957271620920277,0.11836446768707946,-0.039164437233770305,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2008,0.1756831779762763,0.15913120211356116,-0.1549915708888928,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2009,0.18187624899348206,0.16804212064225615,-0.13047580275034576,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2010,0.1751829228321894,0.16092901039173574,-0.12039416414527297,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2011,0.17461890897019453,0.14392499329883002,-0.12454357493853235,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2012,0.17180723168744905,0.16038162430410458,-0.15925968118913214,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2013,0.17151081191730744,0.162691425325925,-0.12025849866538982,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2014,0.18076597269316436,0.2236468505274386,-0.07612060665777988,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2015,0.15712316378167465,0.2816151600524861,0.016519349202579827,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2016,0.1743812622519721,0.22223360501523767,-0.03001733241942034,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2017,0.10656575222868168,0.27066754655600084,0.2308512013609281,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2018,0.10588856143448523,0.35086561129645205,0.186982041627794,3D_All,Outside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2019,0.12556925430223462,0.2901182972680319,0.1400733772098103,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1982,-0.032264282796227846,-0.1068555683592912,-0.03728165666138432,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1983,-0.1883143642324061,-0.05316825181020336,-0.07460976957404536,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1984,-0.1677648738670023,-0.07184102837939622,-0.06640308613230927,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1985,-0.23207789592018185,0.042448183969311264,0.09614282544259929,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1986,-0.2479008112349025,0.07622043396025831,0.10718863993915925,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1987,-0.3590464976210672,0.02206197636392513,0.09064819229051198,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1988,-0.390462246436721,0.03445797772794305,0.104741722419564,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1989,-0.39402185927947214,-8.180982566934415e-4,0.05044200567398553,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1990,-0.4015902192641794,0.049610370846705144,0.09352192904978397,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1991,-0.3812316505973754,-0.05803209712400842,-0.08585788681571559,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1992,-0.38148619480843843,0.04889399185463285,0.09741127247135095,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1993,-0.34305160063218115,0.03313082566906784,0.05757736330292242,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1994,-0.36326294987982294,1.7546551184211066e-4,0.09417088166988917,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1995,-0.43046404341892014,0.0409407090367184,0.10485105666429562,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1996,-0.3926838108814471,0.03203997970682414,0.1836046375101831,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1997,-0.4207120892455739,0.0690611251473099,0.1392288269384758,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1998,-0.35331159424764064,-0.043660591994809025,-0.03038040199690503,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,1999,-0.4398182307245706,0.04880207261318769,0.1105739706395132,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2000,-0.451095030963932,0.0419879557552118,0.11080034794081552,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2001,-0.3930231601240538,0.05808096471764886,0.13383368587453465,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2002,-0.429513976710714,0.051732973953294875,0.14032579295484895,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2003,0.033003175575688486,0.22095829168459025,0.22930799235534746,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2004,0.03823070639653146,0.30159149971211663,0.15201415894220313,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2005,0.07400653624772069,0.36612764162568395,0.19307802387736006,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2006,0.1123907698791523,0.3050582871707005,0.13668662694095646,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2007,0.09884006971220986,0.2836084639474958,0.14743872246696346,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2008,0.09509199350549327,0.29506117838254725,0.09428979021856725,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2009,0.18583663448599097,0.05683286042001122,-0.03307634896533688,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2010,0.1781810084996332,0.1213485903309406,0.01094177390322241,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2011,0.09993355867603394,0.2976019412877019,0.2058889562131159,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2012,0.11674876939011404,0.2781815013357261,0.18809046014574682,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2013,0.10840194701951969,0.3637414312763964,0.15790837592786305,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2014,0.10871052687114734,0.3515130549469907,0.15673895272344976,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2015,0.11239649126369591,0.3463201620548568,0.12700274953282364,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2016,0.09064939311502164,0.2529281315802192,0.09169053475491724,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2017,0.11848997727546981,0.3194048420239727,0.15083324951270027,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2018,0.0500626316596174,0.3028743912071326,0.18726302258336883,3D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2019,0.10513571986677385,0.3020377584113293,0.1292327063517504,3D_All,Outside,FALSE
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1982,-0.07628834111724862,-0.10709457215095103,-0.03112605783064309,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1983,-0.24558248890257703,-0.13687738252950754,-0.04184314071199804,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1984,-0.2508154346749146,-0.029413519688604683,0.12220290099501385,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1985,-0.16954927437093936,-0.015773174194683468,0.13739446309498748,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1986,-0.22990523466379442,0.002553296106289408,0.16075085913998471,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1987,-0.3398264949070611,-0.06060656720070711,-0.025231465417901933,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1988,-0.3335697025466941,0.0011683555628309774,0.1673103806554277,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1989,-0.30638292093874575,-0.11573585222059005,0.01002357601021091,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1990,-0.37410450869082384,-0.07805123665328104,0.05797369812605136,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1991,-0.4158179674370754,-0.01465169563170822,0.16118200484286174,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1992,-0.4325221367641888,-0.058731931997301284,0.09631206815631331,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1993,-0.34919685364498676,0.001263292919159855,0.1823117639574179,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1994,-0.2597546407955443,-0.013636569501991491,0.18498792768600897,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1995,-0.2680148363532042,-0.04130051997597003,0.17816401237952204,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1996,-0.4519881554355455,0.03862711720894562,0.11243603566359399,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1997,-0.34931307318624105,-0.1204160875032743,-0.0010850822398889343,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1998,-0.33623094739042325,-0.06768789643009257,-0.07996153504832602,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,1999,-0.31017350523680726,-0.05332740569029182,0.09229903571055559,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,2000,-0.3480731594736677,0.011697856130271793,0.17755140722784069,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,2001,-0.354370712178809,-0.035025847696036914,0.14456416872459607,3D_All,Outside,NA
NA,NA,Santa Cruz Island,SA,Scorpion Anchorage,2002,-0.43833568499518877,-0.10011881366673318,0.02678093175183882,3D_All,Outside,NA
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2003,0.09428006047022253,0.05789343758083377,0.02528989891777469,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2004,0.09975198525124551,0.07297327105703538,0.028947889626102275,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,0.19167501795747194,0.01563048889755168,0.012933976758410074,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,0.20915971348244253,-0.05070037655684687,0.052839798871041156,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,0.1943631545753213,-0.05840965564330304,0.03837401502463896,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,0.21835116994110965,-0.10127980286565162,0.05049964099051797,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,0.19753564274622015,-0.021798436317091975,0.032821827406080285,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,0.22027194755166382,-0.11083159846213711,0.042925479042708777,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2011,0.19184776778909318,-0.032535739371917435,0.04442147658694519,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2012,0.19736843072303512,-0.0493973027882293,0.02580516143038497,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2013,0.20035300124950844,-0.07477162683950944,0.04142894813179518,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2014,0.23771287407314076,-0.19715958761088725,0.06575824374960156,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2015,0.23637650805664578,-0.1670821010244429,0.06862434994930926,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,0.2784410381410797,-0.2982828459449451,0.10107819218702668,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,0.2721945096868056,-0.30161712247730393,0.11100041605018349,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2018,0.2523972869115812,-0.276694175903919,0.09156004802703291,3D_All,Inside,TRUE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2019,0.2717042873621995,-0.29273952413493537,0.09056919622498753,3D_All,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,1986,-0.4021490552836964,-0.04084746652272521,-0.057312944260015916,3D_All,Outside,FALSE
10,SC,Santa Cruz Island,YB,Yellow Banks,1987,-0.38730361769528165,-0.0286963986344877,-0.019459765477657185,3D_All,Outside,FALSE
10,SC,Santa Cruz Island,YB,Yellow Banks,1988,-0.43209007358413815,0.006638461480815424,0.016966075430885456,3D_All,Outside,FALSE
10,SC,Santa Cruz Island,YB,Yellow Banks,1989,-0.36061260406460766,-0.08884664872183357,0.004540458054503789,3D_All,Outside,FALSE
10,SC,Santa Cruz Island,YB,Yellow Banks,1990,-0.38269127616091536,-0.004172400335452168,-0.01800199413188544,3D_All,Outside,FALSE
10,SC,Santa Cruz Island,YB,Yellow Banks,1991,-0.40873753758959724,0.013110917490937091,0.015291920165166338,3D_All,Outside,FALSE
10,SC,Santa Cruz Island,YB,Yellow Banks,1992,-0.32235522826570345,-0.0843446947377815,-0.18116390963212609,3D_All,Outside,FALSE
10,SC,Santa Cruz Island,YB,Yellow Banks,1993,-0.3188776273530821,0.016121528391608197,0.0018885723649501485,3D_All,Outside,FALSE
10,SC,Santa Cruz Island,YB,Yellow Banks,1994,-0.3668914463346227,0.010719065355636605,-0.0238396531712338,3D_All,Outside,FALSE
10,SC,Santa Cruz Island,YB,Yellow Banks,1995,-0.3536078874999564,0.025135966513387262,0.011604760418562407,3D_All,Outside,FALSE
