SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,ReserveStatus,Reference,Count
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Embiotoca jacksoni,"black surfperch, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Embiotoca lateralis,"striped surfperch, adult",Outside,FALSE,8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Embiotoca lateralis,"striped surfperch, juvenile",Outside,FALSE,2.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Embiotocidae,"surfperch spp., adult",Outside,FALSE,27
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Gibbonsia,kelpfish spp.,Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Halichoeres semicinctus,"rock wrasse, female",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Halichoeres semicinctus,"rock wrasse, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Halichoeres semicinctus,"rock wrasse, male",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Hypsurus caryi,rainbow surfperch,Outside,FALSE,10.25
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Hypsypops rubicundus,"garibaldi, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Hypsypops rubicundus,"garibaldi, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Lythrypnus dalli,blue-banded goby,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Nautichthys oculofasciatus,sailfin sculpin,Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Ophiodon elongatus,"lingcod, adult",Outside,FALSE,1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Orthonopias triacis,snubnose sculpin,Outside,FALSE,1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Oxyjulis californica,"senorita, adult",Outside,FALSE,5.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Oxyjulis californica,"senorita, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Oxylebius pictus,painted greenling,Outside,FALSE,9.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Paralabrax clathratus,"kelp bass, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Paralabrax clathratus,"kelp bass, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Rhacochilus vacca,"pile perch, adult",Outside,FALSE,3.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Rhacochilus vacca,"pile perch, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes atrovirens,"kelp rockfish, adult",Outside,FALSE,17.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes atrovirens,"kelp rockfish, juvenile",Outside,FALSE,2.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes carnatus,"gopher rockfish, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes caurinus,"copper rockfish, adult",Outside,FALSE,3.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes chrysomelas,"black and yellow rockfish, adult",Outside,FALSE,8.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes chrysomelas/carnatus,"black and yellow/gopher rockfish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes miniatus,"vermillion rockfish, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes mystinus,"blue rockfish, adult",Outside,FALSE,23.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes mystinus,"blue rockfish, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes paucispinis,"bocaccio, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes serranoides,"olive rockfish, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes serriceps,"treefish, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Sebastes serriceps,"treefish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Semicossyphus pulcher,"California sheephead, female",Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Semicossyphus pulcher,"California sheephead, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2008,2008-09-09,Semicossyphus pulcher,"California sheephead, male",Outside,FALSE,1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Alloclinus holderi,island kelpfish,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Artedius corallinus,coralline sculpin,Outside,FALSE,1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Aulorhynchus flavidus,tubesnout,Outside,FALSE,388.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Brachyistius frenatus,kelp surfperch,Outside,FALSE,10.25
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Chromis punctipinnis,"blacksmith, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Chromis punctipinnis,"blacksmith, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Citharichthys stigmaeus,speckled sanddab,Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Coryphopterus nicholsi,blackeye goby,Outside,FALSE,15.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Embiotoca jacksoni,"black surfperch, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Embiotoca jacksoni,"black surfperch, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Embiotoca lateralis,"striped surfperch, adult",Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Embiotoca lateralis,"striped surfperch, juvenile",Outside,FALSE,3.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Embiotocidae,"surfperch spp., juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Gibbonsia,kelpfish spp.,Outside,FALSE,1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Girella nigricans,"opaleye, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Halichoeres semicinctus,"rock wrasse, female",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Halichoeres semicinctus,"rock wrasse, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Halichoeres semicinctus,"rock wrasse, male",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Heterostichus rostratus,"giant kelpfish, adult",Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Hypsurus caryi,rainbow surfperch,Outside,FALSE,4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Hypsypops rubicundus,"garibaldi, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Hypsypops rubicundus,"garibaldi, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Leiocottus hirundo,lavender sculpin,Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Lythrypnus dalli,blue-banded goby,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Ophiodon elongatus,"lingcod, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Orthonopias triacis,snubnose sculpin,Outside,FALSE,1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Oxyjulis californica,"senorita, adult",Outside,FALSE,2.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Oxyjulis californica,"senorita, juvenile",Outside,FALSE,34.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Oxylebius pictus,painted greenling,Outside,FALSE,13.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Paralabrax clathratus,"kelp bass, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Paralabrax clathratus,"kelp bass, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Rhacochilus vacca,"pile perch, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Rhacochilus vacca,"pile perch, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes,"rockfish spp., juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes atrovirens,"kelp rockfish, adult",Outside,FALSE,5.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes atrovirens,"kelp rockfish, juvenile",Outside,FALSE,55.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Outside,FALSE,80.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes caurinus,"copper rockfish, adult",Outside,FALSE,3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes chrysomelas,"black and yellow rockfish, adult",Outside,FALSE,7.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes miniatus,"vermillion rockfish, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes miniatus,"vermillion rockfish, juvenile",Outside,FALSE,3.25
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes mystinus,"blue rockfish, adult",Outside,FALSE,6.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes mystinus,"blue rockfish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes serranoides,"olive rockfish, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes serriceps,"treefish, adult",Outside,FALSE,1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Sebastes serriceps,"treefish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Semicossyphus pulcher,"California sheephead, female",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Semicossyphus pulcher,"California sheephead, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2009,2009-08-18,Semicossyphus pulcher,"California sheephead, male",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Alloclinus holderi,island kelpfish,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Aulorhynchus flavidus,tubesnout,Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Brachyistius frenatus,kelp surfperch,Outside,FALSE,1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Chromis punctipinnis,"blacksmith, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Chromis punctipinnis,"blacksmith, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Citharichthys stigmaeus,speckled sanddab,Outside,FALSE,12
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Coryphopterus nicholsi,blackeye goby,Outside,FALSE,1.6666666666666667
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Embiotoca jacksoni,"black surfperch, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Embiotoca jacksoni,"black surfperch, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Embiotoca lateralis,"striped surfperch, adult",Outside,FALSE,5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Embiotoca lateralis,"striped surfperch, juvenile",Outside,FALSE,3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Gibbonsia,kelpfish spp.,Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Girella nigricans,"opaleye, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Halichoeres semicinctus,"rock wrasse, female",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Halichoeres semicinctus,"rock wrasse, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Halichoeres semicinctus,"rock wrasse, male",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Hypsurus caryi,rainbow surfperch,Outside,FALSE,2.6666666666666665
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Hypsypops rubicundus,"garibaldi, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Hypsypops rubicundus,"garibaldi, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Lythrypnus dalli,blue-banded goby,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Ophiodon elongatus,"lingcod, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Orthonopias triacis,snubnose sculpin,Outside,FALSE,3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Oxyjulis californica,"senorita, adult",Outside,FALSE,12
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Oxyjulis californica,"senorita, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Oxylebius pictus,painted greenling,Outside,FALSE,6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Paralabrax clathratus,"kelp bass, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Paralabrax clathratus,"kelp bass, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Phanerodon atripes,sharpnose surfperch,Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Rhacochilus vacca,"pile perch, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Rhacochilus vacca,"pile perch, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes,"rockfish spp., juvenile",Outside,FALSE,7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes atrovirens,"kelp rockfish, adult",Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes atrovirens,"kelp rockfish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Outside,FALSE,15.333333333333334
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes caurinus,"copper rockfish, adult",Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes miniatus,"vermillion rockfish, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes mystinus,"blue rockfish, adult",Outside,FALSE,2.6666666666666665
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes mystinus,"blue rockfish, juvenile",Outside,FALSE,67
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes paucispinis,"bocaccio, juvenile",Outside,FALSE,3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes serranoides,"olive rockfish, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Outside,FALSE,146
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes serriceps,"treefish, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Sebastes serriceps,"treefish, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Semicossyphus pulcher,"California sheephead, female",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Semicossyphus pulcher,"California sheephead, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2010,2010-07-29,Semicossyphus pulcher,"California sheephead, male",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Alloclinus holderi,island kelpfish,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Artedius corallinus,coralline sculpin,Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Aulorhynchus flavidus,tubesnout,Outside,FALSE,558.75
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Brachyistius frenatus,kelp surfperch,Outside,FALSE,6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Chromis punctipinnis,"blacksmith, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Chromis punctipinnis,"blacksmith, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Citharichthys stigmaeus,speckled sanddab,Outside,FALSE,7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Coryphopterus nicholsi,blackeye goby,Outside,FALSE,3.25
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Cottidae,sculpin spp.,Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Embiotoca jacksoni,"black surfperch, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Embiotoca jacksoni,"black surfperch, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Embiotoca lateralis,"striped surfperch, adult",Outside,FALSE,11
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Embiotoca lateralis,"striped surfperch, juvenile",Outside,FALSE,5.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Embiotocidae,"surfperch spp., juvenile",Outside,FALSE,21.333333333333332
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Girella nigricans,"opaleye, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Halichoeres semicinctus,"rock wrasse, female",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Halichoeres semicinctus,"rock wrasse, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Halichoeres semicinctus,"rock wrasse, male",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Hypsurus caryi,rainbow surfperch,Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Hypsypops rubicundus,"garibaldi, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Hypsypops rubicundus,"garibaldi, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Lythrypnus dalli,blue-banded goby,Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Ophiodon elongatus,"lingcod, adult",Outside,FALSE,1.3333333333333333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Orthonopias triacis,snubnose sculpin,Outside,FALSE,3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Oxyjulis californica,"senorita, adult",Outside,FALSE,7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Oxyjulis californica,"senorita, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Oxylebius pictus,painted greenling,Outside,FALSE,16
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Paralabrax clathratus,"kelp bass, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Paralabrax clathratus,"kelp bass, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Rhacochilus vacca,"pile perch, adult",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Rhacochilus vacca,"pile perch, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Scorpaenichthys marmoratus,"cabezon, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes atrovirens,"kelp rockfish, adult",Outside,FALSE,16.25
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes atrovirens,"kelp rockfish, juvenile",Outside,FALSE,20.25
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Outside,FALSE,7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes carnatus,"gopher rockfish, adult",Outside,FALSE,3.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes caurinus,"copper rockfish, adult",Outside,FALSE,6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes caurinus,"copper rockfish, juvenile",Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes chrysomelas,"black and yellow rockfish, adult",Outside,FALSE,13
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes chrysomelas/carnatus,"black and yellow/gopher rockfish, juvenile",Outside,FALSE,2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes miniatus,"vermillion rockfish, adult",Outside,FALSE,1.3333333333333333
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes miniatus,"vermillion rockfish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes mystinus,"blue rockfish, adult",Outside,FALSE,13.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes mystinus,"blue rockfish, juvenile",Outside,FALSE,4.25
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes serranoides,"olive rockfish, adult",Outside,FALSE,1.75
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes serriceps,"treefish, adult",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Sebastes serriceps,"treefish, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Semicossyphus pulcher,"California sheephead, female",Outside,FALSE,1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Semicossyphus pulcher,"California sheephead, juvenile",Outside,FALSE,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2011,2011-09-15,Semicossyphus pulcher,"California sheephead, male",Outside,FALSE,1
