"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","PermanentObserverNumber","Species","ScientificName","CommonName","Marker","Height_cm","Width_cm","Count"
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24147,9,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24148,13,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24149,13,12,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24150,14,11,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24151,15,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24152,15,19,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24153,15,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24154,15,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24155,16,12,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24156,16,16,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24157,16,15,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24158,16,16,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24159,16,14,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24160,17,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24161,17,17,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24162,18,15,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24163,18,12,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24164,19,11,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24165,19,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24166,19,17,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24167,20,17,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24168,20,19,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24169,21,17,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24170,30,20,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24171,29,19,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24172,24,21,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24173,28,17,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24174,27,29,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24175,31,38,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24176,23,21,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1987,6/22/1987 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24177,23,21,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24430,19,21,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24431,24,36,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24432,22,31,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24433,27,21,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24434,26,10,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24435,19,5,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24436,26,21,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24437,28,28,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24438,31,32,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24439,26,19,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24440,19,11,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24441,27,22,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24442,21,19,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24443,17,12,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24444,26,24,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24445,17,12,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24446,28,25,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24447,19,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24448,21,24,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24449,22,32,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24450,21,30,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24451,20,26,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24452,21,26,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24453,28,33,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24454,24,29,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24455,18,25,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24456,20,30,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24457,27,31,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24458,33,31,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24459,21,26,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24460,23,35,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1988,6/20/1988 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24461,26,28,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24807,24,18,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24808,26,24,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24809,28,26,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24810,29,30,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24811,29,29,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24812,37,24,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24813,25,20,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24814,27,26,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24815,34,23,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24816,27,22,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24817,31,17,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24818,29,27,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24819,24,16,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24820,30,16,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24821,31,35,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24822,13,18,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24823,34,24,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24824,25,22,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24825,23,20,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24826,23,20,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24827,26,18,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24828,15,10,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24829,25,18,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24830,30,22,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24831,20,17,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24832,27,22,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24833,29,20,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24834,33,28,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1989,6/19/1989 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",24835,32,30,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25233,28,25,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25234,30,34,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25235,26,16,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25236,17,6,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25237,26,22,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25238,37,28,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25239,41,33,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25240,22,25,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25241,10,7,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25242,29,23,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25243,30,25,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25244,29,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25245,24,32,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25246,37,30,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25247,29,27,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25248,22,17,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25249,28,31,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25250,23,34,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25251,28,27,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25252,8,10,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25253,18,15,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25254,20,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25255,20,27,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25256,23,19,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25257,28,32,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25258,26,34,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25259,27,28,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25260,27,21,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25261,21,10,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25262,20,8,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25263,31,31,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25264,27,20,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25265,18,15,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25266,28,31,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25267,31,27,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25268,24,28,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25269,34,35,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25270,31,37,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25271,20,19,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25272,33,30,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25273,33,27,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25274,17,18,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25275,24,15,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25276,30,29,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25277,27,23,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25278,36,24,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25279,26,14,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25280,25,13,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25281,29,27,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25282,32,24,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25283,28,17,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25284,26,14,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25285,25,14,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25286,35,29,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25287,44,36,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25288,26,23,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",1990,6/18/1990 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",25289,35,31,1
