"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","PermanentObserverNumber","ScientificName","CommonName","Count","TotalLength_cm","MinimumLength_cm","MaximumLength_cm"
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,15,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,20,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",2,23,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",3,25,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",2,26,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,37,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Ophiodon elongatus","lingcod",1,35,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Ophiodon elongatus","lingcod",1,55,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Ophiodon elongatus","lingcod",1,72,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Oxyjulis californica","señorita, all",2,8,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Oxyjulis californica","señorita, all",2,10,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Oxyjulis californica","señorita, all",2,12,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Oxyjulis californica","señorita, all",1,13,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Oxyjulis californica","señorita, all",1,14,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Oxyjulis californica","señorita, all",1,15,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Oxyjulis californica","señorita, all",6,15,13,17
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",34,6,6,7
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,22,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",2,26,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",2,27,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,28,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",3,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,32,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,33,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,35,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes carnatus","gopher rockfish, all",1,28,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,32,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,35,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,38,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,39,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,40,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,24,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",3,26,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,27,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,28,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",2,29,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",1,6,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",1,40,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",1,51,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,8,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",2,9,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,15,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,19,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,20,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,22,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,23,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,26,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,32,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,33,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",2,35,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,36,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes serranoides","olive rockfish, all",2,9,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes serriceps","treefish, all",1,25,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Sebastes serriceps","treefish, all",1,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2011,9/15/2011 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,40,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",17,8,7,9
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,35,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Hexagrammos decagrammus","kelp greenling",1,9,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Ophiodon elongatus","lingcod",2,65,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Oxyjulis californica","señorita, all",8,16,15,18
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Oxyjulis californica","señorita, all",3,19,18,20
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,27,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,37,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,8,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,10,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,11,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,21,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,35,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,46,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,25,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,27,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,31,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",3,33,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",5,37,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",1,5,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",3,7,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",1,8,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,17,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,22,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,33,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,37,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,39,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,41,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes caurinus","copper rockfish, all",2,43,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,45,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,25,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,26,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",4,27,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",2,28,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",3,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",1,3,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",1,50,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",8,8,6,9
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",2,37,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",2,40,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,43,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,44,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes serranoides","olive rockfish, all",1,9,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes serranoides","olive rockfish, all",1,17,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes serriceps","treefish, all",1,33,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Sebastes serriceps","treefish, all",1,37,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,42,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,47,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,49,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,55,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2012,7/25/2012 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,60,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",3,8,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",3,9,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",6,10,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,11,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",5,12,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",2,14,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,18,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,19,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",3,20,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",3,24,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",4,25,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",2,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Galeorhinus galeus","soupfin shark",1,200,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Hexagrammos decagrammus","kelp greenling, female",1,27,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Hexagrammos decagrammus","kelp greenling, male",1,35,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Ophiodon elongatus","lingcod",1,40,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Ophiodon elongatus","lingcod",1,68,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Oxyjulis californica","señorita, all",8,8,7,10
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Oxyjulis californica","señorita, all",45,12,10,14
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Oxyjulis californica","señorita, all",25,16,14,18
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Oxyjulis californica","señorita, all",6,20,18,22
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Pleuronichthys coenosus","c-o turbot",1,13,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,8,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,14,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",2,36,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,37,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,53,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",7,5,4,6
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,12,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,15,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,16,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",3,25,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",6,27,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,29,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",9,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,32,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",3,33,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,34,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,9,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,30,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,32,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",2,33,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",2,34,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,37,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",2,38,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",2,39,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",2,40,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,44,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,50,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,23,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,25,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",4,26,,
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2013,10/20/2013 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",2,27,,
