"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","ArmNo","<10cm",">10cm"
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,8/12/2015 0:00:00,2446,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,8/12/2015 0:00:00,2449,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,8/12/2015 0:00:00,2477,1,1
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/29/2016 0:00:00,2392,1,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/29/2016 0:00:00,2394,1,1
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/29/2016 0:00:00,2397,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/29/2016 0:00:00,2411,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/29/2016 0:00:00,2414,1,1
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/29/2016 0:00:00,2446,0,1
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/29/2016 0:00:00,2449,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/29/2016 0:00:00,2477,1,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/13/2017 0:00:00,2392,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/13/2017 0:00:00,2394,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/13/2017 0:00:00,2397,0,1
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/13/2017 0:00:00,2411,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,8/23/2017 0:00:00,2414,0,2
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,8/23/2017 0:00:00,2446,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,8/23/2017 0:00:00,2449,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,8/23/2017 0:00:00,2477,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,8/2/2018 0:00:00,2392,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,8/2/2018 0:00:00,2394,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,8/2/2018 0:00:00,2397,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,8/2/2018 0:00:00,2411,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,8/2/2018 0:00:00,2414,0,1
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,8/2/2018 0:00:00,2446,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,8/2/2018 0:00:00,2449,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,8/2/2018 0:00:00,2477,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/20/2019 0:00:00,2392,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/20/2019 0:00:00,2394,0,1
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/20/2019 0:00:00,2397,0,1
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/20/2019 0:00:00,2411,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/20/2019 0:00:00,2414,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/20/2019 0:00:00,2446,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/20/2019 0:00:00,2449,0,0
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/20/2019 0:00:00,2477,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/16/1996 0:00:00,2334,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/16/1996 0:00:00,2337,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/16/1996 0:00:00,2420,0,3
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/16/1996 0:00:00,2421,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,9/8/1997 0:00:00,2400,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,9/8/1997 0:00:00,2401,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,9/8/1997 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,9/8/1997 0:00:00,2418,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,9/8/1997 0:00:00,2419,1,2
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,9/8/1997 0:00:00,2420,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,9/8/1997 0:00:00,2421,0,6
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,7/6/1998 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,7/6/1998 0:00:00,2418,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,7/6/1998 0:00:00,2420,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,7/6/1998 0:00:00,2421,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,9/13/1999 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,9/13/1999 0:00:00,2418,2,2
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,9/13/1999 0:00:00,2420,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,9/13/1999 0:00:00,2421,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,9/25/2000 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,9/25/2000 0:00:00,2418,2,2
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,9/25/2000 0:00:00,2419,0,4
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,9/25/2000 0:00:00,2420,1,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2418,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2419,2,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2420,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2450,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,7/30/2001 0:00:00,2451,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,9/23/2002 0:00:00,2417,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,9/23/2002 0:00:00,2418,0,4
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,9/23/2002 0:00:00,2419,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,9/23/2002 0:00:00,2420,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,9/23/2002 0:00:00,2450,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,9/23/2002 0:00:00,2451,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,9/23/2002 0:00:00,2452,0,4
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,8/4/2003 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,8/4/2003 0:00:00,2418,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,8/4/2003 0:00:00,2420,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,8/4/2003 0:00:00,2450,1,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,8/4/2003 0:00:00,2451,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,8/4/2003 0:00:00,2452,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,8/4/2003 0:00:00,2453,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/23/2004 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/23/2004 0:00:00,2418,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/23/2004 0:00:00,2420,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/23/2004 0:00:00,2450,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/23/2004 0:00:00,2451,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/23/2004 0:00:00,2452,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/23/2004 0:00:00,2453,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/19/2005 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/19/2005 0:00:00,2418,0,3
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/19/2005 0:00:00,2420,1,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/19/2005 0:00:00,2450,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/19/2005 0:00:00,2451,1,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/19/2005 0:00:00,2452,1,2
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/19/2005 0:00:00,2453,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/11/2006 0:00:00,2417,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/11/2006 0:00:00,2418,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/11/2006 0:00:00,2420,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/11/2006 0:00:00,2450,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/11/2006 0:00:00,2451,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,9/11/2006 0:00:00,2453,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,7/23/2007 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,7/23/2007 0:00:00,2418,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,7/23/2007 0:00:00,2420,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,7/23/2007 0:00:00,2450,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,7/23/2007 0:00:00,2451,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,7/23/2007 0:00:00,2453,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,7/23/2007 0:00:00,2467,6,9
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,8/11/2008 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,8/11/2008 0:00:00,2418,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,8/11/2008 0:00:00,2420,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,8/11/2008 0:00:00,2450,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,8/11/2008 0:00:00,2451,1,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,8/11/2008 0:00:00,2453,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,8/11/2008 0:00:00,2467,6,9
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,9/21/2009 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,9/21/2009 0:00:00,2418,1,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,9/21/2009 0:00:00,2420,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,9/21/2009 0:00:00,2450,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,9/21/2009 0:00:00,2451,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,9/21/2009 0:00:00,2453,0,3
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,9/21/2009 0:00:00,2467,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,9/13/2010 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,9/13/2010 0:00:00,2418,0,2
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,9/13/2010 0:00:00,2420,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,9/13/2010 0:00:00,2450,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,9/13/2010 0:00:00,2451,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,9/13/2010 0:00:00,2453,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,9/13/2010 0:00:00,2467,0,2
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/13/2011 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/13/2011 0:00:00,2418,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/13/2011 0:00:00,2420,0,2
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/13/2011 0:00:00,2450,0,2
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/13/2011 0:00:00,2451,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/13/2011 0:00:00,2453,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,7/13/2011 0:00:00,2467,0,1
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/29/2012 0:00:00,2417,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/29/2012 0:00:00,2418,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/29/2012 0:00:00,2420,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/29/2012 0:00:00,2450,0,0
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/29/2012 0:00:00,2451,0,0
